observation_date,latitude,longitude,methane_column_ppb,quality_flag,country_code
2023-01-01,36.123726,-78.192444,1930.4587,1.0,USA
2023-01-01,36.196487,-77.93694,1941.0898,1.0,USA
2023-01-01,36.22003,-77.85277,1924.667,1.0,USA
2023-01-01,36.243237,-77.769066,1938.6431,1.0,USA
2023-01-01,36.266113,-77.6858,1929.6829,1.0,USA
2023-01-01,36.28867,-77.60296,1937.0504,1.0,USA
2023-01-01,36.310913,-77.52053,1945.3406,1.0,USA
2023-01-01,36.33285,-77.438484,1944.4147,1.0,USA
2023-01-01,36.04334,-78.64687,1930.0433,1.0,USA
2023-01-01,36.121967,-78.38265,1923.9159,1.0,USA
2023-01-01,36.14736,-78.29579,1922.2993,1.0,USA
2023-01-01,36.172367,-78.20951,1933.7283,1.0,USA
2023-01-01,36.245155,-77.95386,1932.5253,1.0,USA
2023-01-01,36.291924,-77.78588,1932.111,1.0,USA
2023-01-01,36.31481,-77.70257,1930.3501,1.0,USA
2023-01-01,36.337376,-77.61968,1931.5858,1.0,USA
2023-01-01,36.359627,-77.5372,1947.5023,1.0,USA
2023-01-01,36.381577,-77.45511,1931.003,1.0,USA
2023-01-01,36.40323,-77.37339,1941.9117,1.0,USA
2023-01-01,36.42459,-77.292015,1943.165,1.0,USA
2023-01-01,36.44567,-77.21098,1946.4323,1.0,USA
2023-01-01,36.09186,-78.66426,1936.1708,1.0,USA
2023-01-01,36.170525,-78.39988,1927.6202,1.0,USA
2023-01-01,36.220947,-78.22664,1935.5919,1.0,USA
2023-01-01,36.293766,-77.97084,1935.7009,1.0,USA
2023-01-01,36.340553,-77.802765,1928.4935,1.0,USA
2023-01-01,36.36345,-77.719406,1933.6351,1.0,USA
2023-01-01,36.38602,-77.63647,1934.8417,1.0,USA
2023-01-01,36.408283,-77.55394,1937.0881,1.0,USA
2023-01-01,36.43024,-77.4718,1924.9696,1.0,USA
2023-01-01,36.4519,-77.39003,1941.1498,1.0,USA
2023-01-01,36.47327,-77.30861,1938.5339,1.0,USA
2023-01-01,36.49436,-77.22752,1936.2773,1.0,USA
2023-01-01,36.515175,-77.14676,1947.4795,1.0,USA
2023-01-01,36.535725,-77.06629,1954.7239,1.0,USA
2023-01-01,36.55601,-76.98611,1955.4576,1.0,USA
2023-01-01,36.14042,-78.68168,1941.6034,1.0,USA
2023-01-01,36.219112,-78.417145,1929.331,1.0,USA
2023-01-01,36.26955,-78.243805,1930.0084,1.0,USA
2023-01-01,36.318478,-78.07266,1920.3027,1.0,USA
2023-01-01,36.3424,-77.987854,1934.3384,1.0,USA
2023-01-01,36.36597,-77.903534,1925.9148,1.0,USA
2023-01-01,36.389206,-77.81968,1926.6106,1.0,USA
2023-01-01,36.456963,-77.57071,1929.6691,1.0,USA
2023-01-01,36.478928,-77.48852,1938.5425,1.0,USA
2023-01-01,36.5006,-77.4067,1931.5597,1.0,USA
2023-01-01,36.521976,-77.325226,1943.4607,1.0,USA
2023-01-01,36.543076,-77.244095,1922.8645,1.0,USA
2023-01-01,36.563896,-77.16328,1940.2529,1.0,USA
2023-01-01,36.584454,-77.08276,1954.3148,1.0,USA
2023-01-01,36.604748,-77.00253,1945.0665,1.0,USA
2023-01-01,36.624786,-76.92257,1952.5775,1.0,USA
2023-01-01,36.64458,-76.84286,1941.2076,1.0,USA
2023-01-01,36.664127,-76.763374,1959.3856,1.0,USA
2023-01-01,36.68344,-76.68412,1954.8798,1.0,USA
2023-01-01,36.702522,-76.605064,1949.9592,1.0,USA
2023-01-01,36.72138,-76.5262,1943.7577,1.0,USA
2023-01-01,36.740013,-76.44751,1939.5154,1.0,USA
2023-01-01,36.75843,-76.36897,1951.7357,1.0,USA
2023-01-01,36.77664,-76.29059,1955.7175,1.0,USA
2023-01-01,36.794643,-76.212326,1956.7351,1.0,USA
2023-01-01,36.812447,-76.13418,1957.9021,1.0,USA
2023-01-01,36.83005,-76.05614,1945.246,1.0,USA
2023-01-01,36.189003,-78.699066,1934.1765,1.0,USA
2023-01-01,36.267727,-78.43439,1921.7789,1.0,USA
2023-01-01,36.318188,-78.26095,1928.1912,1.0,USA
2023-01-01,36.391064,-78.004845,1931.8208,1.0,USA
2023-01-01,36.414646,-77.92048,1920.9104,1.0,USA
2023-01-01,36.505672,-77.58745,1937.0425,1.0,USA
2023-01-01,36.527645,-77.50521,1920.3376,1.0,USA
2023-01-01,36.549324,-77.42335,1933.2488,1.0,USA
2023-01-01,36.570713,-77.34183,1936.0524,1.0,USA
2023-01-01,36.591816,-77.26064,1925.105,1.0,USA
2023-01-01,36.612648,-77.17978,1936.192,1.0,USA
2023-01-01,36.633213,-77.09922,1942.6536,1.0,USA
2023-01-01,36.653515,-77.018936,1942.3218,1.0,USA
2023-01-01,36.67356,-76.93893,1939.3593,1.0,USA
2023-01-01,36.69336,-76.85916,1936.1586,1.0,USA
2023-01-01,36.712917,-76.77964,1937.1925,1.0,USA
2023-01-01,36.732235,-76.70033,1941.5261,1.0,USA
2023-01-01,36.751324,-76.62123,1939.4565,1.0,USA
2023-01-01,36.770187,-76.54231,1929.9161,1.0,USA
2023-01-01,36.78883,-76.46358,1935.581,1.0,USA
2023-01-01,36.843483,-76.22825,1944.9352,1.0,USA
2023-01-01,36.86129,-76.150055,1949.7355,1.0,USA
2023-01-01,36.878902,-76.07196,1940.0583,1.0,USA
2023-01-01,36.23756,-78.71647,1932.7943,1.0,USA
2023-01-01,36.31632,-78.45164,1929.4089,1.0,USA
2023-01-01,36.3668,-78.27809,1926.1882,1.0,USA
2023-01-01,36.554356,-77.6042,1932.0989,1.0,USA
2023-01-01,36.57634,-77.52191,1922.3625,1.0,USA
2023-01-01,36.598026,-77.439995,1933.3562,1.0,USA
2023-01-01,36.619423,-77.35843,1928.2208,1.0,USA
2023-01-01,36.640537,-77.2772,1929.4943,1.0,USA
2023-01-01,36.661373,-77.19629,1933.4332,1.0,USA
2023-01-01,36.681946,-77.11568,1946.4701,1.0,USA
2023-01-01,36.702255,-77.03535,1930.9478,1.0,USA
2023-01-01,36.722313,-76.955284,1933.087,1.0,USA
2023-01-01,36.74212,-76.87548,1932.767,1.0,USA
2023-01-01,36.76168,-76.795906,1939.0553,1.0,USA
2023-01-01,36.78101,-76.716545,1937.4817,1.0,USA
2023-01-01,36.800102,-76.6374,1929.931,1.0,USA
2023-01-01,36.258995,-78.823524,1920.2384,1.0,USA
2023-01-01,36.286118,-78.733894,1930.0513,1.0,USA
2023-01-01,36.364906,-78.46891,1921.1417,1.0,USA
2023-01-01,36.41541,-78.295265,1926.1423,1.0,USA
2023-01-01,36.580746,-77.703705,1923.6833,1.0,USA
2023-01-01,36.603043,-77.62098,1929.8013,1.0,USA
2023-01-01,36.625034,-77.53864,1923.1158,1.0,USA
2023-01-01,36.64673,-77.45668,1929.2902,1.0,USA
2023-01-01,36.668133,-77.37506,1936.6871,1.0,USA
2023-01-01,36.689255,-77.293785,1926.942,1.0,USA
2023-01-01,36.710102,-77.21282,1934.1569,1.0,USA
2023-01-01,36.730682,-77.132164,1940.5616,1.0,USA
2023-01-01,36.751,-77.05178,1927.5199,1.0,USA
2023-01-01,36.77106,-76.97167,1932.7535,1.0,USA
2023-01-01,36.790874,-76.891815,1925.9037,1.0,USA
2023-01-01,36.810448,-76.812195,1934.8666,1.0,USA
2023-01-01,36.82978,-76.73279,1930.9807,1.0,USA
2023-01-01,36.848885,-76.653595,1926.135,1.0,USA
2023-01-01,33.21705,-86.4907,1922.861,1.0,USA
2023-01-01,33.54928,-85.79965,1922.2489,1.0,USA
2023-01-01,36.33469,-78.75136,1938.828,1.0,USA
2023-01-01,36.41351,-78.48622,1922.2867,1.0,USA
2023-01-01,36.65174,-77.63779,1925.604,1.0,USA
2023-01-01,36.67374,-77.555405,1929.5001,1.0,USA
2023-01-01,36.695442,-77.47339,1932.8608,1.0,USA
2023-01-01,36.716858,-77.39172,1927.288,1.0,USA
2023-01-01,36.737988,-77.310394,1925.9918,1.0,USA
2023-01-01,36.758842,-77.229385,1928.8217,1.0,USA
2023-01-01,36.77943,-77.148674,1944.3107,1.0,USA
2023-01-01,36.799755,-77.06825,1933.2068,1.0,USA
2023-01-01,36.819828,-76.98809,1925.049,1.0,USA
2023-01-01,36.83965,-76.90819,1921.5757,1.0,USA
2023-01-01,36.859226,-76.828514,1928.1566,1.0,USA
2023-01-01,36.87857,-76.74906,1931.5465,1.0,USA
2023-01-01,36.89768,-76.669815,1927.6528,1.0,USA
2023-01-01,36.916565,-76.59076,1933.6566,1.0,USA
2023-01-01,33.264175,-86.51197,1926.9161,1.0,USA
2023-01-01,36.35609,-78.85858,1922.811,1.0,USA
2023-01-01,36.383232,-78.768845,1936.3862,1.0,USA
2023-01-01,36.46209,-78.503555,1927.1241,1.0,USA
2023-01-01,36.585625,-78.073006,1937.3116,1.0,USA
2023-01-01,36.632523,-77.904335,1930.984,1.0,USA
2023-01-01,36.65547,-77.82068,1924.3463,1.0,USA
2023-01-01,36.6781,-77.73745,1929.4047,1.0,USA
2023-01-01,36.700413,-77.654625,1935.212,1.0,USA
2023-01-01,36.722424,-77.57219,1933.244,1.0,USA
2023-01-01,36.744133,-77.49013,1928.9893,1.0,USA
2023-01-01,36.765556,-77.40841,1924.9432,1.0,USA
2023-01-01,36.80756,-77.24597,1929.2834,1.0,USA
2023-01-01,36.828156,-77.165215,1935.8108,1.0,USA
2023-01-01,36.848488,-77.08474,1926.4855,1.0,USA
2023-01-01,36.86857,-77.00453,1928.2305,1.0,USA
2023-01-01,36.888397,-76.924576,1923.3009,1.0,USA
2023-01-01,36.90798,-76.84486,1925.1005,1.0,USA
2023-01-01,36.92733,-76.76536,1933.3671,1.0,USA
2023-01-01,36.94645,-76.68606,1934.7983,1.0,USA
2023-01-01,36.96534,-76.60696,1928.9246,1.0,USA
2023-01-01,36.43179,-78.78632,1940.5312,1.0,USA
2023-01-01,36.63426,-78.09007,1940.2101,1.0,USA
2023-01-01,36.681175,-77.9213,1923.0922,1.0,USA
2023-01-01,36.726772,-77.75432,1932.9763,1.0,USA
2023-01-01,36.749096,-77.67144,1928.8838,1.0,USA
2023-01-01,36.77111,-77.58896,1927.0657,1.0,USA
2023-01-01,36.79283,-77.50684,1929.517,1.0,USA
2023-01-01,36.814262,-77.42508,1933.0758,1.0,USA
2023-01-01,36.835407,-77.34366,1920.598,1.0,USA
2023-01-01,36.85628,-77.26254,1925.4457,1.0,USA
2023-01-01,36.876884,-77.18174,1936.6257,1.0,USA
2023-01-01,36.897224,-77.10121,1932.1177,1.0,USA
2023-01-01,36.917313,-77.02096,1924.8326,1.0,USA
2023-01-01,36.93715,-76.940956,1920.4437,1.0,USA
2023-01-01,36.95674,-76.86118,1932.2367,1.0,USA
2023-01-01,36.9761,-76.78164,1934.3585,1.0,USA
2023-01-01,36.995224,-76.70229,1927.2661,1.0,USA
2023-01-01,36.480324,-78.80385,1936.9084,1.0,USA
2023-01-01,36.682877,-78.10719,1932.4379,1.0,USA
2023-01-01,36.729816,-77.93832,1926.42,1.0,USA
2023-01-01,36.752785,-77.85456,1925.0404,1.0,USA
2023-01-01,36.77543,-77.77123,1930.6969,1.0,USA
2023-01-01,36.79776,-77.68831,1929.0962,1.0,USA
2023-01-01,36.819786,-77.605774,1924.5984,1.0,USA
2023-01-01,36.841515,-77.52361,1925.3163,1.0,USA
2023-01-01,36.862953,-77.4418,1935.3844,1.0,USA
2023-01-01,36.90499,-77.27917,1931.2993,1.0,USA
2023-01-01,36.925602,-77.19831,1930.7913,1.0,USA
2023-01-01,36.94595,-77.11774,1925.3279,1.0,USA
2023-01-01,36.966045,-77.03743,1926.9823,1.0,USA
2023-01-01,36.98589,-76.95738,1921.2117,1.0,USA
2023-01-01,37.00549,-76.87756,1928.5438,1.0,USA
2023-01-01,37.024857,-76.797966,1932.2117,1.0,USA
2023-01-01,33.40558,-86.575874,1922.4147,1.0,USA
2023-01-01,36.38833,-79.27806,1931.0587,1.0,USA
2023-01-01,36.417397,-79.185234,1922.3866,1.0,USA
2023-01-01,36.528866,-78.8214,1936.1704,1.0,USA
2023-01-01,36.731503,-78.12434,1938.9194,1.0,USA
2023-01-01,36.778458,-77.95537,1927.8845,1.0,USA
2023-01-01,36.801434,-77.87156,1924.7467,1.0,USA
2023-01-01,36.82409,-77.78818,1930.657,1.0,USA
2023-01-01,36.84643,-77.70521,1934.7645,1.0,USA
2023-01-01,36.868465,-77.62262,1920.5139,1.0,USA
2023-01-01,36.8902,-77.54041,1934.078,1.0,USA
2023-01-01,36.911648,-77.45855,1927.6764,1.0,USA
2023-01-01,36.9537,-77.295815,1931.6788,1.0,USA
2023-01-01,37.014782,-77.05393,1931.2559,1.0,USA
2023-01-01,37.034634,-76.97383,1925.428,1.0,USA
2023-01-01,37.05424,-76.89397,1927.6995,1.0,USA
2023-01-01,37.073612,-76.814316,1928.0137,1.0,USA
2023-01-01,33.45272,-86.59721,1926.5421,1.0,USA
2023-01-01,33.88787,-85.688805,1925.9604,1.0,USA
2023-01-01,36.283485,-79.773,1928.1475,1.0,USA
2023-01-01,36.377132,-79.4841,1924.5315,1.0,USA
2023-01-01,36.407246,-79.38957,1921.0812,1.0,USA
2023-01-01,36.436832,-79.29588,1931.9489,1.0,USA
2023-01-01,36.550236,-78.92891,1920.1869,1.0,USA
2023-01-01,36.577423,-78.83897,1939.5214,1.0,USA
2023-01-01,36.70703,-78.398796,1934.5074,1.0,USA
2023-01-01,36.756138,-78.226746,1920.2281,1.0,USA
2023-01-01,36.780144,-78.14149,1936.7618,1.0,USA
2023-01-01,36.827118,-77.97242,1935.6519,1.0,USA
2023-01-01,36.850105,-77.888565,1924.9452,1.0,USA
2023-01-01,36.87277,-77.80513,1932.8732,1.0,USA
2023-01-01,36.89512,-77.72211,1943.1262,1.0,USA
2023-01-01,36.917164,-77.63947,1923.7196,1.0,USA
2023-01-01,36.938908,-77.55721,1936.8035,1.0,USA
2023-01-01,36.960365,-77.4753,1926.6624,1.0,USA
2023-01-01,37.002434,-77.31247,1923.3971,1.0,USA
2023-01-01,37.063538,-77.07044,1948.2755,1.0,USA
2023-01-01,37.083397,-76.99029,1935.7007,1.0,USA
2023-01-01,37.103012,-76.91037,1932.9447,1.0,USA
2023-01-01,37.122395,-76.83067,1926.278,1.0,USA
2023-01-01,33.49988,-86.61852,1921.8284,1.0,USA
2023-01-01,36.331924,-79.79109,1932.1307,1.0,USA
2023-01-01,36.363724,-79.69382,1925.2739,1.0,USA
2023-01-01,36.425613,-79.50202,1941.8846,1.0,USA
2023-01-01,36.485336,-79.313705,1930.308,1.0,USA
2023-01-01,36.59879,-78.94652,1926.6216,1.0,USA
2023-01-01,36.625988,-78.85652,1943.0737,1.0,USA
2023-01-01,36.705006,-78.590454,1935.739,1.0,USA
2023-01-01,36.730522,-78.50299,1922.1984,1.0,USA
2023-01-01,36.75565,-78.4161,1938.1729,1.0,USA
2023-01-01,36.828793,-78.15864,1932.56,1.0,USA
2023-01-01,36.85246,-78.07382,1923.6796,1.0,USA
2023-01-01,36.875786,-77.98947,1933.2614,1.0,USA
2023-01-01,36.89878,-77.90556,1930.9229,1.0,USA
2023-01-01,36.921455,-77.82208,1931.1307,1.0,USA
2023-01-01,36.943813,-77.739006,1933.4457,1.0,USA
2023-01-01,36.965866,-77.65633,1931.4833,1.0,USA
2023-01-01,36.98762,-77.57401,1935.3451,1.0,USA
2023-01-01,37.009083,-77.49205,1931.3412,1.0,USA
2023-01-01,37.05117,-77.329124,1935.543,1.0,USA
2023-01-01,37.112297,-77.086945,1936.803,1.0,USA
2023-01-01,33.54703,-86.6399,1920.1825,1.0,USA
2023-01-01,33.66294,-86.40096,1920.8866,1.0,USA
2023-01-01,36.347942,-79.90752,1922.8538,1.0,USA
2023-01-01,36.380352,-79.80922,1937.6478,1.0,USA
2023-01-01,36.47408,-79.51998,1933.5991,1.0,USA
2023-01-01,36.533825,-79.33156,1935.6559,1.0,USA
2023-01-01,36.562927,-79.23857,1921.232,1.0,USA
2023-01-01,36.647324,-78.96416,1921.9973,1.0,USA
2023-01-01,36.674534,-78.87411,1944.6792,1.0,USA
2023-01-01,36.701305,-78.78474,1924.4886,1.0,USA
2023-01-01,36.753582,-78.60789,1935.8071,1.0,USA
2023-01-01,36.779114,-78.52037,1925.4658,1.0,USA
2023-01-01,36.80425,-78.43343,1938.3285,1.0,USA
2023-01-01,36.829006,-78.34704,1921.173,1.0,USA
2023-01-01,36.877422,-78.17582,1935.3507,1.0,USA
2023-01-01,36.901096,-78.09095,1924.6116,1.0,USA
2023-01-01,36.924435,-78.006546,1934.4083,1.0,USA
2023-01-01,36.947437,-77.922585,1924.7772,1.0,USA
2023-01-01,36.97012,-77.83906,1930.5435,1.0,USA
2023-01-01,36.99249,-77.755936,1934.8546,1.0,USA
2023-01-01,37.01455,-77.6732,1920.8267,1.0,USA
2023-01-01,37.036312,-77.590836,1933.2745,1.0,USA
2023-01-01,37.057785,-77.50883,1928.3976,1.0,USA
2023-01-01,37.099888,-77.3458,1927.475,1.0,USA
2023-01-01,37.120533,-77.26475,1939.0955,1.0,USA
2023-01-01,37.140915,-77.183975,1929.2156,1.0,USA
2023-01-01,37.161037,-77.10347,1926.5933,1.0,USA
2023-01-01,33.594162,-86.6613,1932.919,1.0,USA
2023-01-01,36.491844,-79.633514,1919.9846,1.0,USA
2023-01-01,36.522533,-79.53796,1929.8235,1.0,USA
2023-01-01,36.552685,-79.443275,1921.3872,1.0,USA
2023-01-01,36.582306,-79.34943,1934.3805,1.0,USA
2023-01-01,36.61142,-79.256386,1929.8595,1.0,USA
2023-01-01,36.695854,-78.98181,1926.8231,1.0,USA
2023-01-01,36.723076,-78.891716,1941.9828,1.0,USA
2023-01-01,36.802155,-78.625336,1935.5616,1.0,USA
2023-01-01,36.827694,-78.53777,1927.4957,1.0,USA
2023-01-01,36.92604,-78.19301,1940.5106,1.0,USA
2023-01-01,36.94973,-78.108086,1924.6444,1.0,USA
2023-01-01,36.973076,-78.023636,1932.3107,1.0,USA
2023-01-01,36.99609,-77.93963,1921.4602,1.0,USA
2023-01-01,37.01878,-77.85605,1935.5071,1.0,USA
2023-01-01,37.041157,-77.77287,1933.2098,1.0,USA
2023-01-01,37.063225,-77.69009,1931.6305,1.0,USA
2023-01-01,37.085,-77.60768,1927.2734,1.0,USA
2023-01-01,37.10648,-77.52562,1932.4594,1.0,USA
2023-01-01,37.148598,-77.36249,1929.8009,1.0,USA
2023-01-01,37.16925,-77.28139,1930.9346,1.0,USA
2023-01-01,37.18964,-77.20057,1935.5708,1.0,USA
2023-01-01,33.64113,-86.68297,1928.3529,1.0,USA
2023-01-01,36.570923,-79.556046,1940.6376,1.0,USA
2023-01-01,36.60108,-79.4613,1926.9036,1.0,USA
2023-01-01,36.63072,-79.3674,1934.9437,1.0,USA
2023-01-01,36.659843,-79.27431,1925.1052,1.0,USA
2023-01-01,36.688477,-79.18199,1923.6932,1.0,USA
2023-01-01,36.744316,-78.99957,1931.5052,1.0,USA
2023-01-01,36.77155,-78.909424,1942.1779,1.0,USA
